travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time,choice
4,HOME_OTHER,-0.28639903876142225,2,3,2,detached,7,1,58,1,5,FTE,23.325978551890536,drive
6,HOME_OTHER,0.4697265604060713,2,2,2,detached,5,0,66,1,5,Retired,14.06612653674237,walk
3,SHOPPING,0.3823145715904148,1,1,0,detached,3,1,65,1,6,Retired,13.867380691891787,drive
5,HOME_OTHER,13.298193380112535,2,1,0,duplex_townhouse,5,1,60,1,5,Volunteer,8.121389258573734,drive
5,HOME_WORK,6.4950267077144,1,1,0,appartment,7,0,44,1,6,FTE,17.615470294296443,pt
4,OTHER,18.60425685128819,3,2,2,detached,5,0,59,1,5,FTE,7.198454922603723,drive
5,HOME_OTHER,2.750329045276336,0,1,0,appartment,1,0,84,1,2,Retired,9.705485306071179,drive
1,HOME_OTHER,5.493276042565356,2,1,0,duplex_townhouse,5,1,49,1,3,FTE,15.35503176642071,drive
6,HOME_OTHER,0.00351800242418443,2,5,4,detached,7,0,45,1,5,Homemaker,13.753143340311302,passenger
2,OTHER,1.1530934654690705,2,4,4,detached,7,1,42,1,5,FTE,10.315309562880676,drive
2,SHOPPING,3.169475452438331,1,2,0,detached,6,0,59,1,2,Retired,13.31670620441823,drive
5,OTHER,32.33445736375084,3,2,2,detached,6,0,57,1,6,FTE,17.240673894683827,passenger
5,SHOPPING,33.83082318978602,2,2,0,duplex_townhouse,5,0,34,1,4,Homemaker,14.356332278201437,passenger
5,HOME_EDU,1.3304423627320112,0,1,0,appartment,1,0,43,0,1,Student,7.986010368483008,pt
2,HOME_WORK,22.610404841903982,3,2,0,detached,6,0,66,1,5,Retired,4.351094432565965,drive
1,OTHER,2.7186632970145967,2,2,2,detached,7,0,47,1,5,FTE,9.308452893262036,drive
3,HOME_OTHER,0.12330723678691236,1,1,0,appartment,4,1,74,1,5,FTE,7.9390422211055895,drive
6,HOME_OTHER,-0.030713612630133835,2,2,2,detached,7,1,68,1,3,Retired,16.367064926441657,walk
4,HOME_WORK,21.52341660541622,1,2,0,appartment,7,1,28,1,5,PTE,6.538151732044065,pt
5,HOME_OTHER,1.0939335242069028,1,1,0,duplex_townhouse,5,0,79,1,5,PTE,20.34789047417489,drive
2,OTHER,-0.07716399261276419,2,3,0,detached,7,0,51,1,5,Homemaker,13.448933076315477,walk
3,SHOPPING,1.103146127573147,3,3,0,detached,6,0,56,1,3,PTE,13.175789595777635,drive
5,OTHER,19.35703624473464,2,2,2,duplex_townhouse,7,1,53,1,6,FTE,7.907779109114517,drive
6,OTHER,0.6870951840415382,2,4,6,duplex_townhouse,7,0,0,0,1,Unknown,14.402652186607975,passenger
5,HOME_WORK,12.374930229029758,4,2,0,detached,7,0,34,1,5,FTE,14.263017640972162,drive
2,HOME_OTHER,0.4272846438444508,1,1,2,appartment,7,1,50,1,6,FTE,12.700824938751992,passenger
4,HOME_EDU,13.20344355076753,2,2,0,appartment,1,1,49,1,5,FTE,9.100016929528294,drive
1,HOME_OTHER,1.7036669339543407,1,2,0,appartment,2,0,73,1,3,Retired,15.969492114853479,drive
6,HOME_OTHER,6.018311636339446,1,1,0,appartment,6,0,34,1,5,FTE,21.511543006670156,drive
5,SHOPPING,3.0126516750797054,2,5,4,detached,7,0,59,1,6,Homemaker,12.050328434327476,drive
7,HOME_OTHER,2.3431947289656208,2,2,2,detached,7,1,68,1,6,FTE,16.09303674496294,drive
5,HOME_OTHER,10.112042550219975,2,2,0,detached,2,0,46,1,2,FTE,11.353237279357929,drive
5,SHOPPING,0.87973069529985,2,5,3,detached,7,1,5,1,1,Student,10.642769636752087,passenger
3,SHOPPING,3.7073748428400886,2,2,0,detached,3,1,51,1,2,FTE,12.691396398284091,drive
3,OTHER,4.982298705400668,2,2,0,detached,2,0,71,1,2,Retired,14.791716332731822,drive
3,HOME_WORK,6.990889839887657,2,2,0,detached,5,0,73,1,2,FTE,7.770558374545318,passenger
1,OTHER,0.43155414508470424,2,5,4,detached,4,1,15,1,1,Student,12.790820807398084,drive
5,SHOPPING,16.480508284287954,6,4,0,detached,6,1,64,1,4,FTE,13.50444677350138,drive
2,HOME_OTHER,1.0885233185911944,2,2,0,detached,4,0,69,1,6,Unemployed,6.514017179183604,drive
2,SHOPPING,5.502358518396361,2,2,2,duplex_townhouse,6,0,64,1,2,Retired,8.472571616835058,drive
5,OTHER,-0.2525317541460842,1,1,0,detached,2,1,67,1,2,Unemployed,12.2046633343136,pt
3,OTHER,11.256255483109625,1,1,0,appartment,4,0,54,1,6,FTE,14.662383677495443,drive
4,SHOPPING,1.3258011305560384,2,2,0,duplex_townhouse,5,0,69,1,3,Retired,16.527226684135098,drive
5,HOME_EDU,0.16029828283169423,1,4,2,duplex_townhouse,2,0,12,0,1,Student,16.50182143912809,pt
5,OTHER,0.46428466369939303,4,5,0,detached,7,1,76,1,5,FTE,22.26709921164276,drive
4,HOME_WORK,27.964708607095837,2,2,0,duplex_townhouse,5,0,51,1,3,FTE,11.245263586636536,drive
5,SHOPPING,1.2376095080679574,1,1,0,duplex_townhouse,6,0,63,1,6,FTE,12.851847971381764,drive
3,HOME_OTHER,-0.20864431935932848,2,3,2,detached,5,1,10,0,1,Student,9.351864549702215,walk
4,HOME_OTHER,0.4749181128233835,2,2,2,detached,7,0,82,1,6,Volunteer,17.49102794133609,passenger
2,HOME_OTHER,3.2506723882639017,1,2,0,detached,4,1,59,1,6,FTE,13.712927714682968,drive
4,HOME_OTHER,1.0178050332702326,2,1,2,appartment,5,0,56,1,5,PTE,10.42914540082456,drive
3,HOME_OTHER,7.868135008289488,0,2,2,detached,5,0,63,0,1,Retired,7.792738577898801,passenger
1,SHOPPING,2.189293625425168,2,3,0,detached,7,1,31,1,5,FTE,16.07523828490145,drive
7,SHOPPING,1.6870112631366216,2,2,0,detached,4,1,75,1,5,Retired,12.888836977848356,drive
4,HOME_EDU,0.1612639836219366,1,3,1,detached,5,1,12,0,1,Student,6.120671196723206,walk
3,HOME_WORK,1.1555889853198205,1,1,0,duplex_townhouse,4,1,58,1,6,FTE,16.41914737011629,drive
3,HOME_OTHER,1.5414268248536473,1,1,0,duplex_townhouse,5,0,78,1,2,Retired,16.846635770334416,drive
6,BUSINESS,1.7983479998482994,2,2,2,detached,7,1,56,1,5,FTE,6.279350928499774,drive
1,OTHER,0.7331527107589939,3,5,3,duplex_townhouse,7,1,16,0,1,Student,11.99999928732283,passenger
1,OTHER,0.8823698045549391,1,5,2,detached,1,0,16,0,1,Student,7.919242873440163,passenger
3,BUSINESS,0.41632283769119927,1,1,0,detached,7,0,56,1,6,FTE,6.064587916174108,drive
1,HOME_OTHER,3.1812274272452705,0,5,0,appartment,1,1,72,0,2,Unemployed,8.66712541143216,drive
4,HOME_OTHER,0.12081214235078597,1,1,0,duplex_townhouse,2,0,65,1,4,Retired,12.149733131188547,drive
6,HOME_OTHER,1.99295727242656,1,1,0,appartment,6,1,31,1,5,FTE,19.896636293963272,drive
3,HOME_OTHER,1.5226130973966003,4,5,1,detached,7,0,61,1,3,FTE,20.925805524609356,drive
7,SHOPPING,5.296499420151699,2,2,0,appartment,6,0,69,1,2,Retired,8.729977282831676,passenger
4,OTHER,0.7458166329529909,1,1,2,appartment,4,0,49,1,5,FTE,18.14693904157832,walk
5,HOME_WORK,6.0099724652222255,3,1,0,detached,7,0,36,1,6,FTE,16.493411351368533,drive
3,OTHER,2.347746027196611,1,1,0,duplex_townhouse,6,0,82,1,3,Retired,15.81459377448473,drive
3,HOME_OTHER,3.623296169380497,1,2,0,detached,2,1,79,1,2,Retired,12.677872627606893,passenger
2,SHOPPING,0.6975644185909724,2,2,0,appartment,4,0,49,1,5,FTE,14.093669863592257,walk
2,OTHER,1.958628451032717,2,6,2,appartment,6,0,60,1,3,Homemaker,12.470463997306604,passenger
1,HOME_WORK,22.325797952805257,2,2,0,duplex_townhouse,7,1,43,1,6,FTE,5.374276071916234,drive
2,HOME_OTHER,3.0605856721404,1,1,0,detached,5,0,61,1,6,PTE,11.0738156668625,pt
1,HOME_OTHER,8.71470652371723,3,2,0,detached,7,0,51,1,5,FTE,14.536132622892449,drive
5,SHOPPING,0.469294691883655,2,2,0,appartment,4,0,85,1,2,Retired,16.55987329823486,passenger
3,OTHER,0.24982238876620033,1,2,2,appartment,2,1,70,0,1,Retired,13.145104660776854,passenger
3,HOME_WORK,4.814704623565623,1,1,0,appartment,1,1,44,1,5,FTE,17.72423740768509,drive
2,HOME_OTHER,3.029174677742887,2,2,2,detached,6,0,42,1,5,FTE,8.892160258330646,drive
1,HOME_OTHER,0.8896792699729656,2,4,2,detached,7,0,2,1,1,Volunteer,8.726296136549209,passenger
5,HOME_OTHER,6.617117410176522,2,2,1,detached,5,0,55,1,5,Volunteer,18.629526952497024,drive
5,BUSINESS,0.6529299316964178,2,2,2,duplex_townhouse,7,0,39,1,5,FTE,14.91577729324162,drive
5,HOME_OTHER,8.01382588684603,8,2,0,detached,2,1,60,1,2,Volunteer,12.018303052232834,drive
3,SHOPPING,-0.2923368244654406,1,1,0,appartment,5,1,62,1,5,Retired,14.830380888713057,walk
2,HOME_OTHER,7.474320621706228,0,1,0,appartment,1,1,51,0,1,FTE,4.78930330322837,pt
5,SHOPPING,1.2877732579237808,0,1,0,appartment,2,0,53,0,1,Unemployed,8.373373375216845,passenger
3,SHOPPING,9.688681642452332,1,1,0,appartment,3,0,82,1,4,FTE,13.315662550620981,drive
1,SHOPPING,0.41107456579085333,2,2,0,appartment,4,0,67,1,2,Volunteer,11.574215503736813,drive
5,ESCORT_TRANSFER,22.42411051205584,1,2,0,appartment,5,1,59,1,5,Volunteer,7.403622309187918,drive
1,HOME_WORK,27.98926670987298,1,1,2,detached,7,0,57,1,2,FTE,5.636151734083464,drive
2,HOME_WORK,1.7472816296886036,1,1,0,appartment,4,1,59,1,2,Unemployed,6.826764048842909,pt
1,HOME_WORK,1.7493169591434332,1,1,0,duplex_townhouse,3,1,51,1,5,FTE,11.378534776450103,drive
3,HOME_OTHER,1.936372795353546,2,2,2,appartment,6,0,33,1,6,FTE,4.446335661401396,passenger
5,HOME_WORK,8.677419191035359,2,2,0,appartment,7,0,50,1,6,FTE,6.973440645228867,passenger
4,HOME_OTHER,0.006492492182182064,3,3,2,detached,3,0,25,1,2,FTE,11.176093127564709,drive
5,SHOPPING,2.4853689904950103,1,1,0,appartment,2,0,77,1,5,Retired,13.485259625436965,drive
4,SHOPPING,4.433884000146736,3,1,0,detached,6,0,46,1,5,Retired,12.11121561591842,drive
5,BUSINESS,0.721682231055687,2,2,2,detached,7,1,49,1,6,FTE,10.823268067495691,drive
2,HOME_WORK,6.728926424077427,2,2,1,appartment,7,1,70,1,5,FTE,5.6217223463315324,drive
1,HOME_OTHER,0.6685963799653689,2,2,0,appartment,4,0,68,1,2,Retired,18.094214742925416,drive
5,HOME_WORK,10.970671710575616,1,2,2,appartment,6,1,48,1,5,FTE,5.376130903045197,drive
1,SHOPPING,2.6936813038035003,2,2,2,appartment,5,0,67,1,3,Homemaker,10.873034547988718,passenger
5,SHOPPING,7.952448457535871,2,2,0,detached,2,0,64,1,2,Retired,12.75266798856688,drive
3,OTHER,4.776551705937587,2,5,4,detached,7,1,8,0,1,Student,11.27272986278362,passenger
1,SHOPPING,0.9634510403411255,2,2,2,detached,6,0,33,1,5,FTE,6.331907316077488,drive
5,OTHER,10.16515113227354,2,5,6,detached,7,1,13,0,1,Student,16.394221850920783,passenger
4,HOME_WORK,17.993319480396888,2,1,2,duplex_townhouse,5,0,32,1,5,PTE,14.81610955605056,drive
3,HOME_OTHER,10.061935270972196,2,3,2,detached,7,0,39,1,1,Unknown,6.8292277530798415,passenger
3,HOME_OTHER,2.823331419410842,2,2,0,duplex_townhouse,5,0,62,1,5,PTE,6.4472320042359765,drive
2,SHOPPING,3.6579317162576706,2,2,2,duplex_townhouse,5,0,53,1,4,FTE,13.877434754215718,passenger
3,BUSINESS,16.936021046171344,2,1,0,duplex_townhouse,7,1,68,1,6,Retired,14.185906517183003,drive
2,SHOPPING,2.219552887340332,2,5,3,detached,7,1,7,0,1,Student,15.909495313461747,passenger
4,SHOPPING,1.8169722350004838,2,1,0,duplex_townhouse,5,0,57,1,2,FTE,19.91825100160849,drive
5,HOME_OTHER,5.17604706167782,0,1,0,appartment,2,0,27,0,2,PTE,18.414347692225473,passenger
3,OTHER,-0.0629024508015602,2,4,7,detached,3,0,4,1,2,Unknown,2.4688833693428824,walk
1,HOME_OTHER,1.4753531296581373,1,5,0,appartment,4,0,11,1,1,Student,15.896612070343616,drive
7,HOME_WORK,6.247672240886724,1,1,0,appartment,4,0,37,1,2,FTE,14.342978038866407,drive
2,OTHER,1.7892006712699546,2,3,2,detached,7,1,3,0,1,Student,18.81873612896607,passenger
3,OTHER,3.2304676558743157,1,1,0,duplex_townhouse,5,1,71,1,2,Retired,15.339896891249447,drive
1,HOME_OTHER,0.5318185729067121,2,2,0,detached,7,1,69,1,5,Volunteer,13.72555146049805,drive
5,ESCORT_TRANSFER,1.8031124311186613,1,1,0,detached,4,0,75,1,2,Retired,12.905047028182882,drive
5,OTHER,1.419567047951504,1,2,0,detached,2,0,87,1,2,Retired,14.935625367367942,drive
1,SHOPPING,3.1390875570985055,1,1,0,appartment,4,0,60,1,6,Unemployed,15.857041223048641,drive
5,SHOPPING,0.17156898191377223,3,1,2,detached,7,1,62,1,4,FTE,17.080324820072256,drive
3,HOME_WORK,-0.07889615684711249,2,2,4,detached,6,1,49,1,6,FTE,17.227249150209257,drive
4,HOME_WORK,7.873961343044324,3,2,0,detached,7,1,71,1,5,PTE,6.020128848944722,drive
2,HOME_WORK,1.9068354512321728,2,2,2,detached,7,1,35,1,6,FTE,15.343304654183205,drive
2,SHOPPING,-0.3278123284249693,0,1,0,duplex_townhouse,2,1,42,1,6,FTE,12.24515954161292,walk
3,HOME_OTHER,0.1250796111950101,1,1,0,detached,5,1,66,1,5,PTE,10.054306557621528,walk
2,HOME_WORK,12.851386381588089,2,2,2,detached,7,0,57,1,5,FTE,6.705801562229957,drive
3,BUSINESS,0.4921104009765077,2,2,0,detached,5,0,39,1,5,Volunteer,17.831643822314508,drive
4,ESCORT_TRANSFER,3.73689674035756,1,1,0,detached,2,0,71,1,2,Retired,8.389104498237765,drive
5,OTHER,4.191601523837255,2,5,2,detached,6,1,0,0,1,Unknown,10.370108479601974,passenger
2,HOME_OTHER,15.142658524203267,2,3,2,detached,7,0,29,1,5,FTE,20.321694117750997,drive
3,ESCORT_TRANSFER,22.23624227758239,3,2,2,detached,7,0,44,1,5,FTE,7.168965982063546,drive
3,HOME_WORK,3.078527757487956,0,1,2,appartment,5,1,67,0,2,FTE,7.5328865947038794,pt
1,ESCORT_TRANSFER,1.411573478030006,2,4,4,detached,7,0,27,1,5,FTE,18.9747925381515,drive
4,HOME_WORK,0.5203396498064845,2,2,0,detached,7,1,61,1,4,FTE,19.28892095113829,drive
5,SHOPPING,0.619246367865223,1,1,0,detached,5,0,75,1,6,Retired,14.535517635034848,drive
4,HOME_OTHER,9.064206114279488,3,4,7,detached,7,0,32,1,4,Student,21.82330141765222,passenger
5,HOME_WORK,17.4782966209409,3,3,2,detached,7,1,47,1,6,FTE,7.652518906114987,drive
6,HOME_OTHER,2.221865760292988,2,2,0,appartment,7,1,79,1,3,Retired,12.413296727167609,drive
3,HOME_WORK,8.699877865808556,2,2,2,detached,3,1,40,1,2,FTE,7.1059017617001246,drive
3,HOME_OTHER,0.5500338988688291,1,5,0,detached,7,0,77,1,5,Retired,6.609201756281126,drive
5,HOME_WORK,19.414482305879783,2,2,2,detached,5,1,45,1,3,FTE,6.462105937034642,drive
2,HOME_WORK,33.26716564828679,2,2,2,duplex_townhouse,6,1,62,0,1,FTE,15.251400752838368,pt
3,HOME_WORK,0.48200531864162643,1,2,2,duplex_townhouse,6,0,51,1,5,FTE,10.012186347587255,passenger
2,SHOPPING,1.1570254076013657,1,1,4,appartment,7,1,39,1,6,FTE,21.87856034766089,drive
1,ESCORT_TRANSFER,18.74675370553608,2,5,2,duplex_townhouse,4,1,0,0,1,Unknown,14.015027893738113,passenger
6,HOME_OTHER,2.240877725486431,1,2,2,appartment,7,0,53,1,5,FTE,12.799382667397456,pt
5,SHOPPING,2.536925753990263,2,2,2,detached,3,0,67,1,2,PTE,20.84479297970067,passenger
5,HOME_OTHER,0.2259796943259133,1,2,1,duplex_townhouse,5,0,32,1,2,FTE,17.515030599314965,passenger
5,SHOPPING,0.703788164370544,2,2,0,duplex_townhouse,4,0,52,1,5,FTE,15.958956317187566,drive
5,HOME_WORK,34.89210288323478,1,1,0,duplex_townhouse,7,1,35,1,6,FTE,11.314749416772456,drive
5,HOME_EDU,2.156069842109337,1,2,0,appartment,7,1,53,1,3,FTE,8.795488668166264,pt
7,SHOPPING,1.6023499888807127,1,1,0,appartment,4,1,66,1,6,Retired,14.259392905102912,drive
5,HOME_OTHER,6.146045524453899,1,1,0,appartment,1,1,19,0,1,Student,7.507776947567972,passenger
6,HOME_OTHER,1.70833620337274,2,1,2,detached,5,0,70,1,2,Retired,13.28980675882532,passenger
4,SHOPPING,1.6659279464175967,1,2,0,appartment,2,0,81,1,2,Retired,10.88897405167742,drive
4,HOME_OTHER,0.2638138095112912,2,2,2,detached,5,1,73,1,3,Retired,13.61619202372754,drive
1,HOME_OTHER,0.1345734645977258,2,2,2,detached,5,1,37,1,6,FTE,12.612980717694848,drive
5,ESCORT_TRANSFER,0.9019714929546339,2,2,0,duplex_townhouse,5,0,62,1,3,Volunteer,17.985226492825916,drive
5,HOME_EDU,3.5783319081106093,4,5,0,detached,7,1,56,1,5,FTE,9.119426803489743,drive
5,SHOPPING,1.0584913875903836,1,1,0,detached,2,0,85,1,3,Retired,16.137900362886853,drive
1,HOME_OTHER,9.487398063447905,2,2,0,detached,4,1,50,1,4,Retired,5.182082199462311,drive
5,HOME_OTHER,3.6217966240006056,2,2,0,detached,7,0,59,1,2,PTE,13.986558780621145,drive
5,HOME_OTHER,2.5159386060696756,1,1,1,appartment,5,1,34,1,5,FTE,19.08679515269027,pt
2,HOME_WORK,0.3836255565684978,1,2,0,appartment,7,0,47,1,5,FTE,8.091023204649783,pt
3,HOME_OTHER,0.6537321868071363,2,4,4,detached,7,1,38,1,5,PTE,8.98186490141384,drive
3,HOME_WORK,4.565381397646727,2,2,0,detached,4,1,55,1,2,FTE,7.722386197001309,drive
2,SHOPPING,0.7474923825637099,1,1,2,appartment,5,0,63,1,6,Retired,16.624613787173065,drive
5,OTHER,0.611691861929776,1,2,0,duplex_townhouse,7,0,68,1,6,FTE,18.55389934689957,walk
5,HOME_OTHER,1.4143181506985334,3,4,4,detached,6,1,53,1,5,FTE,20.61890350097755,drive
2,OTHER,7.172416690538633,2,2,0,appartment,5,1,27,1,2,FTE,16.8299192087167,drive
1,HOME_WORK,6.1736547749489485,2,2,0,duplex_townhouse,5,1,31,1,5,FTE,5.318340807395902,drive
3,HOME_WORK,7.588882193526668,2,4,0,detached,7,1,40,1,6,FTE,5.030404585364507,drive
2,SHOPPING,-0.14314200885674,3,3,0,detached,6,0,52,1,5,PTE,14.300629622643429,drive
4,HOME_OTHER,2.7206501825825935,2,5,2,detached,7,0,17,0,1,Student,22.245627787409568,passenger
5,HOME_WORK,14.406674278384004,2,5,3,detached,7,1,39,1,6,FTE,7.946966941248621,drive
3,HOME_WORK,2.146277650142743,2,2,0,detached,7,1,37,1,6,FTE,5.899374110718304,drive
6,HOME_OTHER,0.6928053678656088,2,2,1,detached,6,0,71,1,3,Retired,15.13129062379225,drive
2,HOME_WORK,10.254909017504055,3,1,0,detached,6,0,59,1,2,FTE,18.31207775940677,drive
5,HOME_OTHER,5.688138592573518,0,1,0,appartment,1,1,73,0,2,Retired,16.834561105578704,passenger
5,ESCORT_TRANSFER,10.694256638409543,1,1,0,appartment,2,0,46,1,2,Volunteer,16.532980404365627,drive
5,HOME_OTHER,7.983625246509053,3,2,0,detached,4,1,52,1,6,Retired,14.871319759975625,drive
2,ESCORT_TRANSFER,0.7244739146077545,3,5,2,detached,7,0,7,1,5,FTE,10.03607519189379,drive
2,HOME_OTHER,0.2000674579104097,0,2,0,detached,4,0,74,1,2,Retired,9.040478918647352,walk
6,SHOPPING,0.904528078343245,1,1,0,appartment,4,0,88,1,2,Retired,12.196886901674986,drive
5,HOME_OTHER,11.227473310971096,2,2,2,appartment,6,1,76,1,3,Volunteer,8.156192816513189,drive
1,HOME_WORK,22.874538057225937,2,2,1,detached,7,1,69,1,4,FTE,6.626736495739087,drive
5,OTHER,9.621015866595139,2,2,2,detached,5,0,74,1,2,Retired,9.79881293182036,drive
6,HOME_OTHER,2.596404011933459,1,1,0,duplex_townhouse,6,0,86,1,5,Retired,7.76593605344317,drive
1,HOME_WORK,12.429116278511493,0,1,0,appartment,1,0,52,0,2,FTE,14.83958922542129,passenger
3,OTHER,5.469983409148992,2,2,0,detached,6,0,43,1,3,PTE,17.243638843084845,drive
2,SHOPPING,1.8270717650444621,2,5,2,detached,7,0,58,1,6,FTE,9.148641578631523,passenger
3,HOME_WORK,3.265004007634817,2,2,0,detached,6,1,48,1,2,FTE,16.319911760808026,drive
3,HOME_OTHER,25.03421503453641,2,2,0,detached,7,1,58,1,6,FTE,8.88298678308985,drive
2,HOME_OTHER,2.3464135482611477,7,2,2,appartment,5,1,6,0,1,Student,16.259076304872313,passenger
5,HOME_WORK,44.64453244057114,2,2,0,duplex_townhouse,5,0,56,1,2,FTE,17.39919321267395,drive
2,OTHER,21.26524160260055,2,6,2,detached,7,1,60,1,3,FTE,19.221365465158275,passenger
3,HOME_WORK,14.421020900174097,1,2,0,appartment,5,0,57,1,5,Unemployed,9.471090979469782,drive
3,HOME_OTHER,0.14340869661641487,0,2,2,detached,5,1,65,1,2,Retired,12.883259277386083,passenger
2,OTHER,2.5130028269360576,1,1,0,appartment,5,1,21,1,2,FTE,7.7969553967802385,cycle
5,HOME_WORK,3.2445457934216164,1,1,0,appartment,2,0,34,1,3,FTE,7.4747979367915445,pt
5,SHOPPING,4.980160399254773,2,2,0,detached,7,0,67,1,6,Retired,17.76553496763768,drive
3,OTHER,12.77654864817938,1,5,4,duplex_townhouse,3,1,8,0,1,Student,12.72889227009856,passenger
5,HOME_WORK,13.51778828341062,2,2,2,duplex_townhouse,5,1,53,1,5,FTE,12.44234608383279,drive
1,OTHER,16.36369399138168,1,1,2,appartment,7,0,41,1,5,FTE,13.665078386251974,drive
5,SHOPPING,1.0116671659940348,1,1,0,appartment,1,1,71,1,2,Retired,16.701802508302322,drive
5,HOME_EDU,3.103129190518399,3,5,4,detached,7,1,8,0,1,Student,12.983613169743863,passenger
1,HOME_OTHER,-0.22571919755722014,2,2,0,detached,7,1,72,1,6,Retired,7.158789961168263,drive
1,HOME_OTHER,-0.10610374868881522,2,2,2,detached,4,0,76,1,6,FTE,17.252812554793884,walk
4,HOME_WORK,9.881949462361003,1,1,2,detached,4,0,54,1,5,FTE,7.563420094435717,walk
2,HOME_OTHER,0.5096002162745098,1,1,0,appartment,5,0,27,1,6,FTE,18.79273186940022,drive
2,HOME_WORK,2.9302537208515673,2,2,0,detached,6,1,69,1,2,FTE,7.10624235651099,drive
2,SHOPPING,6.854325001788977,2,3,0,detached,5,1,55,1,3,FTE,14.851583509894713,drive
4,HOME_OTHER,-0.5064965850665758,3,3,2,detached,7,1,25,1,5,PTE,23.726027810832072,walk
5,HOME_WORK,14.66834647257035,1,2,0,appartment,5,0,86,1,2,Retired,-0.6059102141580217,drive
1,SHOPPING,0.5101519961626564,1,2,2,duplex_townhouse,5,0,82,1,5,Retired,10.972259523978332,drive
2,SHOPPING,1.0140163260420685,1,1,0,duplex_townhouse,2,1,74,1,2,Retired,12.10772553900456,drive
5,HOME_OTHER,0.9160118527887808,1,1,0,detached,2,0,79,1,5,Retired,13.309063788473772,drive
4,HOME_WORK,1.39388744271228,3,4,0,detached,6,1,51,1,6,FTE,13.620102704477862,pt
3,SHOPPING,2.2302250481571724,2,2,2,detached,6,0,83,1,6,Volunteer,12.246537289704106,drive
3,OTHER,1.49494274414086,2,3,0,duplex_townhouse,6,0,2,0,1,Homemaker,16.208691053383074,pt
3,OTHER,-0.06899494874485723,2,2,0,detached,3,1,61,1,5,Retired,13.047341366423224,drive
5,HOME_WORK,1.5185938290321785,1,2,2,detached,6,1,44,1,5,FTE,17.526383034871976,drive
2,HOME_OTHER,3.080939720584225,2,2,0,detached,7,1,45,1,5,Volunteer,8.740290408536959,drive
5,SHOPPING,0.42487756779020996,2,2,0,detached,7,1,70,1,6,Retired,15.239363710489073,drive
2,HOME_OTHER,3.3234582373199726,2,3,2,detached,5,0,9,0,1,Unknown,13.50861233563365,passenger
1,HOME_WORK,0.23520211342200464,1,2,0,detached,6,1,56,1,5,FTE,10.113485458566515,drive
3,HOME_OTHER,2.9117575222900838,1,1,0,appartment,3,0,49,1,2,Retired,11.000824733671237,drive
5,OTHER,6.881047881075167,2,2,0,detached,3,1,49,1,2,FTE,11.767008291253822,drive
1,HOME_OTHER,0.5182804390114235,2,2,2,detached,5,0,44,1,3,FTE,8.494591973310706,passenger
1,HOME_OTHER,0.18113350016304613,2,2,0,detached,7,1,50,1,5,Retired,7.205484338681816,walk
4,HOME_OTHER,1.3814643125463113,2,2,2,detached,7,0,52,1,6,FTE,11.519643528794036,passenger
3,HOME_OTHER,4.882196468725418,1,1,0,appartment,5,0,57,1,6,FTE,6.77904602385303,drive
2,HOME_OTHER,0.11036925380526841,2,4,7,detached,6,1,1,0,1,FTE,6.678537247988476,walk
4,HOME_WORK,11.571567610554379,2,4,2,duplex_townhouse,7,1,27,1,5,FTE,8.345453459688946,drive
1,HOME_WORK,21.44713620070521,1,1,0,appartment,3,1,31,1,5,FTE,10.642219897383953,drive
5,HOME_OTHER,1.8847553589743533,2,2,2,detached,6,0,60,1,3,Retired,20.839940462615832,drive
2,HOME_WORK,2.5761422371611706,2,2,0,appartment,2,0,70,1,5,Volunteer,14.745603997193399,drive
4,ESCORT_TRANSFER,5.300518768887179,1,2,0,appartment,1,0,29,1,5,FTE,7.303436448229446,walk
3,OTHER,1.8212829530990406,3,6,2,detached,3,1,13,0,1,Student,11.845286583523194,passenger
6,HOME_OTHER,0.6096048726163384,2,2,2,detached,5,0,75,1,5,Retired,9.383150605037027,passenger
4,HOME_OTHER,0.5694740951994668,8,2,0,detached,5,1,49,1,2,Homemaker,11.829709742870465,walk
5,HOME_OTHER,10.704782828917713,1,2,0,appartment,7,1,52,1,5,FTE,16.114263594734748,passenger
2,SHOPPING,3.009016704961269,1,1,2,appartment,2,1,80,1,2,Retired,10.142212257553002,drive
5,OTHER,15.252348406526739,2,2,4,detached,6,0,26,1,5,FTE,6.92838259042967,drive
3,OTHER,-0.6150773116657232,2,2,2,detached,6,0,62,1,5,FTE,13.839306003779738,walk
3,HOME_OTHER,1.4391824319427782,1,2,1,detached,3,1,64,1,4,Retired,14.539542291292992,drive
3,HOME_OTHER,3.797379395337251,1,1,0,detached,5,0,43,1,5,Volunteer,8.3464290482413,passenger
5,SHOPPING,1.8120460468673785,1,2,2,appartment,7,0,35,1,5,FTE,22.124035638013975,drive
2,SHOPPING,0.4433362888106545,2,2,2,detached,7,1,42,1,6,FTE,17.39549572012597,drive
2,HOME_OTHER,0.26703878426299554,1,2,0,detached,2,0,77,1,3,Retired,15.136116259770125,drive
3,HOME_WORK,13.477288618102525,2,2,0,detached,6,0,51,1,5,FTE,7.947395726466251,drive
5,HOME_WORK,10.328259138786619,1,1,0,duplex_townhouse,5,0,73,1,5,Retired,15.409112051417255,drive
2,HOME_OTHER,7.067695441944309,2,2,2,detached,5,1,47,1,3,FTE,19.034356544712445,drive
